major,degree_faculty,rank,job_id,job_title,ssoc_minor_title,ssoc_unit_title,similarity,best_module
Landscape Architecture,College of Design and Engineering,3,d6c2d2e59d8d602d6d0f54b6344dc1a6,Landscape Manager,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,Business Services and Administration Managers Not Elsewhere Classified,0.6551758050918579,LAD3003
Landscape Architecture,College of Design and Engineering,4,4d054233007585dcf2c85b4591b7db52,Landscape Coordinator/Landscape Manager Assistance,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.653759777545929,LAD4003
Landscape Architecture,College of Design and Engineering,5,84fddaaadab2244650e8f4378b92a581,Landscape Worker/ Gardener,MARKET GARDENERS AND CROP GROWERS,"Gardeners, Horticultural and Nursery Growers",0.648730456829071,LAD4003
Landscape Architecture,College of Design and Engineering,6,e76024ccc38d4c10cc1071604f432fa0,Landscape Worker/ Gardener,MARKET GARDENERS AND CROP GROWERS,"Gardeners, Horticultural and Nursery Growers",0.648730456829071,LAD4003
Landscape Architecture,College of Design and Engineering,7,d8ceac5d85832bccb9b06b95f30815ab,Landscape Supervisor,"SUPERVISORS AND GENERAL FOREMEN (FOOD PROCESSING, WOODWORKING, GARMENT, LEATHER AND RELATED TRADES)","Supervisors and General Foremen (Food Processing, Woodworking, Garment, Leather and Related Trades)",0.6474609375,LAD4003
Landscape Architecture,College of Design and Engineering,8,a26ef64fb95c5ca21f24a56e935610f7,Landscape Supervisor,"SUPERVISORS AND GENERAL FOREMEN (FOOD PROCESSING, WOODWORKING, GARMENT, LEATHER AND RELATED TRADES)","Supervisors and General Foremen (Food Processing, Woodworking, Garment, Leather and Related Trades)",0.647021472454071,LAD3003
Landscape Architecture,College of Design and Engineering,9,09c4a2958b0b278829f8e34a91bfefe6,Landscape Manager Assistance,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,Business Services and Administration Managers Not Elsewhere Classified,0.6468261480331421,LAD4003
Landscape Architecture,College of Design and Engineering,10,e2bcd0b8d9f481a18ff5f5c2db216ba0,Landscape Manager,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,Business Services and Administration Managers Not Elsewhere Classified,0.6463867425918579,LAD4003
Architecture,College of Design and Engineering,1,77811554ef9d0f35f0e7899f1cdc9f9c,Architectural Designer,"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Building Architects,0.633105456829071,AR4101
Architecture,College of Design and Engineering,2,a0244b3285aceabd48d6e17c168bba76,Architectural Associate,ENGINEERING PROFESSIONALS I,Civil Engineers,0.6298828125,AR4101
Architecture,College of Design and Engineering,3,1c8f836d0a31b9d4805178d971ae13e2,Architectural Associate,PHYSICAL AND ENGINEERING SCIENCE TECHNICIANS I,Draughtspersons,0.6224120855331421,AR2102
Architecture,College of Design and Engineering,4,909c541185fb09a2caa329ec35d9a2e1,Senior Architectural Associate,"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Building Architects,0.617431640625,AR4101
Architecture,College of Design and Engineering,5,a2f16fe307bf1d32b9e9b08790988f3b,Learning Technology Designer,OTHER TEACHING PROFESSIONALS,Education Methods Specialists,0.616406261920929,AR4101
Architecture,College of Design and Engineering,6,4342fd0152f9ee40befafae749267924,Environmental Designer,"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Urban and Related Planners,0.613476574420929,AR3722
Architecture,College of Design and Engineering,7,b6b316f8e1b59a205000c7cbeb5dd7a1,Facade Designer,"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Building Architects,0.612548828125,AR1102
Architecture,College of Design and Engineering,8,c982d1196ff6864a8330e358a8e795a0,Bim Designer,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.610791027545929,AR1102
Architecture,College of Design and Engineering,9,4890dc8166ea9a74fbd7ad75e01b1849,LANDSCAPE ARCHITECT,"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Landscape Architects and Designers,0.6107422113418579,AR4101
Architecture,College of Design and Engineering,10,be82eca56541e651d22fea19acee2669,Architectural Coordinator,ENGINEERING PROFESSIONALS I,Civil Engineers,0.60986328125,AR2102
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,1,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.5643066167831421,PH3213
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,2,c0f793dffa32a2a5b90c204a6fcfdd4b,Senior Research Fellow (Climate Finance),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5618652105331421,PS4308
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,3,c2f3e72a54a97dcd779769d0e1dda5ff,Quantitative Analytics Associate Discovery Programme 2026 Singapore,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.5611327886581421,EC2104
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,4,21585300d8485a0efd3475a536fe96ed,Risk Executive,FINANCE PROFESSIONALS,Financial Analysts and Related Professionals,0.5604492425918579,PS4226
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,5,da917594e4c12f0df6e1434e6cf9896f,Research Engineer I (Psychology/Behavioural Sciences/Statistics/Computer Science),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5546875,PH3213
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,6,40e83109c75b0575028bd44220517d98,Instructors for Leadership and/or Social and Emotional Learning (SEL) and/or Learning for Life Programme (LLP) for school students,SPORTS AND FITNESS WORKERS,"Sports Coaches, Instructors, Officials and Related Associate Professionals",0.554492175579071,LL4104V
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,7,cd2dbace7bba4bd3eb462fc01370bd49,Summer Internship Programme,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.5542968511581421,PS4881D
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,8,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.552685558795929,LL4104V
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,9,e472f7ffef10dd6f91308660ae87f25c,Full-Time Economics Teacher (1-1/2-1 Teaching) (Sec 3 & Sec 4 / Gr 9 – 10),"UNIVERSITY, POLYTECHNIC AND HIGHER EDUCATION TEACHERS","University, Polytechnic and Higher Education Teachers",0.5521484613418579,EC2101
"Philosophy, Politics and Economics",Faculty of Arts and Social Sciences,10,efa56a8d744fdcf65a074ab54f01ac39,Temporary Executive / Senior Executive (Institute for Governance and Leadership),ADMINISTRATION PROFESSIONALS,Intellectual Property Professionals,0.5504394769668579,PS4881D
Anthropology,Faculty of Arts and Social Sciences,1,cd2dbace7bba4bd3eb462fc01370bd49,Summer Internship Programme,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.5840820074081421,SC4219
Anthropology,Faculty of Arts and Social Sciences,2,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.583789050579071,AN4211
Anthropology,Faculty of Arts and Social Sciences,3,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.581298828125,SC4880B
Anthropology,Faculty of Arts and Social Sciences,4,607c591cf134ce3c464a230adb83f810,SOCIAL WORKER,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.576416015625,SC4880B
Anthropology,Faculty of Arts and Social Sciences,5,ab9817dc65644059d7fe5a35053b9d20,Specialist Associate (Health Screening Coordinator),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.5762695074081421,SC4880B
Anthropology,Faculty of Arts and Social Sciences,6,40e83109c75b0575028bd44220517d98,Instructors for Leadership and/or Social and Emotional Learning (SEL) and/or Learning for Life Programme (LLP) for school students,SPORTS AND FITNESS WORKERS,"Sports Coaches, Instructors, Officials and Related Associate Professionals",0.573925793170929,AN2202
Anthropology,Faculty of Arts and Social Sciences,7,e5aba9edb646a68d058940eb93e3ec33,Specialist Associate (Imaging),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.5699707269668579,SC4880B
Anthropology,Faculty of Arts and Social Sciences,8,bfb274c94e685dd864e8b83d833e0a8d,Research Assistant (Mapping Population Preferences),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.5691894292831421,SC4210
Anthropology,Faculty of Arts and Social Sciences,9,661b7c1acaaaa68f2127edd31537e82d,Research Associate (Singapore Literature),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5677734613418579,AN3209
Anthropology,Faculty of Arts and Social Sciences,10,96ac4e646a14ac9813b84e3779359a6b,Specialist Associate (DXA Imaging),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.566650390625,SC4880B
Sociology,Faculty of Arts and Social Sciences,1,ab9817dc65644059d7fe5a35053b9d20,Specialist Associate (Health Screening Coordinator),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6190429925918579,SC2211
Sociology,Faculty of Arts and Social Sciences,2,bfb274c94e685dd864e8b83d833e0a8d,Research Assistant (Mapping Population Preferences),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.612011730670929,SC3209
Sociology,Faculty of Arts and Social Sciences,3,607c591cf134ce3c464a230adb83f810,SOCIAL WORKER,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.606982409954071,SC3209
Sociology,Faculty of Arts and Social Sciences,4,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.604199230670929,SC3209
Sociology,Faculty of Arts and Social Sciences,5,96ac4e646a14ac9813b84e3779359a6b,Specialist Associate (DXA Imaging),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.602978527545929,SC2211
Sociology,Faculty of Arts and Social Sciences,6,e5aba9edb646a68d058940eb93e3ec33,Specialist Associate (Imaging),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6014159917831421,SC2211
Sociology,Faculty of Arts and Social Sciences,7,40e83109c75b0575028bd44220517d98,Instructors for Leadership and/or Social and Emotional Learning (SEL) and/or Learning for Life Programme (LLP) for school students,SPORTS AND FITNESS WORKERS,"Sports Coaches, Instructors, Officials and Related Associate Professionals",0.5997070074081421,SC2216
Sociology,Faculty of Arts and Social Sciences,8,abdbf29224f5387c05b0369a0aa89f9f,Executive/Senior Executive (Singapore Population Health Studies),ADMINISTRATION PROFESSIONALS,Intellectual Property Professionals,0.5970214605331421,SC2211
Sociology,Faculty of Arts and Social Sciences,9,cd2dbace7bba4bd3eb462fc01370bd49,Summer Internship Programme,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.595263659954071,SC3206
Sociology,Faculty of Arts and Social Sciences,10,f3ddbb4295736593028e5a5562307ea4,Social Work Associate [Buangkok / Social Science],LEGAL AND SOCIAL ASSOCIATE PROFESSIONALS,Social Work Associate Professionals,0.593457043170929,SC3209
Communications and New Media,Faculty of Arts and Social Sciences,1,f0808411009fa1eff91d46e18652a334,Corporate Communication Executive,MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Public Relations Professionals,0.6619628667831421,NM2207
Communications and New Media,Faculty of Arts and Social Sciences,2,833dfa699dccf7859d22a84648a1ca41,Digital Experience Designer (UX/UI),"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Graphic and Multimedia Designers and Artists,0.6571289300918579,NM3243
Communications and New Media,Faculty of Arts and Social Sciences,3,6c33d0e5f5e2065d47169d1d0021f561,Writer,"AUTHORS, JOURNALISTS AND EDITORS",Authors and Related Writers,0.6561034917831421,NM4247
Communications and New Media,Faculty of Arts and Social Sciences,4,623a1c3574ebe06d76833ce6373355ad,Marketing & Marcom Executive,MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Public Relations Professionals,0.653613269329071,NM4208
Communications and New Media,Faculty of Arts and Social Sciences,5,fd9f0ed2a873a88bab89bb352ed2db0d,Strategist (Campaign & Social Media),MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Advertising and Marketing Professionals,0.651904284954071,NM4257
Communications and New Media,Faculty of Arts and Social Sciences,6,2b89d582da2abcb8fddbc59d6fff189e,Digital Marketing / Executive,MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Advertising and Marketing Professionals,0.651074230670929,NM4257
Communications and New Media,Faculty of Arts and Social Sciences,7,3ed3efe5d826ecae46ba619f3d5625ea,Senior Marketing Communication Executive,MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Advertising and Marketing Professionals,0.6495605707168579,NM4255
Communications and New Media,Faculty of Arts and Social Sciences,8,f31d3584f2a8c426c1dd3a2d99d33a68,MANAGEMENT ASSOCIATE,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6480957269668579,NM3219
Communications and New Media,Faculty of Arts and Social Sciences,9,5cc25d14361d17e257df914bb8b080e7,1-year contract senior executive (Design & Content) #EAT,MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Advertising and Marketing Professionals,0.646533191204071,NM4208
Communications and New Media,Faculty of Arts and Social Sciences,10,7e67478b8d6e830db5e40c417833198f,Lecturer (Digital Journalism),"UNIVERSITY, POLYTECHNIC AND HIGHER EDUCATION TEACHERS","University, Polytechnic and Higher Education Teachers",0.6456543207168579,NM3211
Economics,Faculty of Arts and Social Sciences,1,f99638acc111c1b43feaeddf51013295,Quantitative Researcher,"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS","Mathematicians, Operations Research Analysts and Actuaries",0.61962890625,EC4501
Economics,Faculty of Arts and Social Sciences,2,c2f3e72a54a97dcd779769d0e1dda5ff,Quantitative Analytics Associate Discovery Programme 2026 Singapore,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6182616949081421,EC4361
Economics,Faculty of Arts and Social Sciences,3,e472f7ffef10dd6f91308660ae87f25c,Full-Time Economics Teacher (1-1/2-1 Teaching) (Sec 3 & Sec 4 / Gr 9 – 10),"UNIVERSITY, POLYTECHNIC AND HIGHER EDUCATION TEACHERS","University, Polytechnic and Higher Education Teachers",0.613330066204071,EC4352
Economics,Faculty of Arts and Social Sciences,4,8c5404b8c96d38952c33ccbf512ebc9b,Financial Advisory Trainee,SALES AND RELATED ASSOCIATE PROFESSIONALS,Insurance Representatives and Related Associate Professionals,0.6119140386581421,EC4332
Economics,Faculty of Arts and Social Sciences,5,c0f793dffa32a2a5b90c204a6fcfdd4b,Senior Research Fellow (Climate Finance),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.611572265625,EC4372
Economics,Faculty of Arts and Social Sciences,6,56c74cf38d1254e5ee7f959d1e5a496c,Management Associate (Finance and Investment),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6114746332168579,EC3332
Economics,Faculty of Arts and Social Sciences,7,027d3094e8c23bb230d8a39e74ebca66,Full-Time Economics Teacher (1-1/2-1 Teaching) (JC 1 & JC 2 / Gr 11 – 12),"UNIVERSITY, POLYTECHNIC AND HIGHER EDUCATION TEACHERS","University, Polytechnic and Higher Education Teachers",0.610644519329071,EC4352
Economics,Faculty of Arts and Social Sciences,8,80202c6c8a576f3719f1c09edfea853e,Senior Finance Analyst,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6095215082168579,EC3332
Economics,Faculty of Arts and Social Sciences,9,e7fef080b17fdf5b2c9bb0e3ae96b0e6,Derivatives Trading Executive (Entry-Level),FINANCE PROFESSIONALS,Securities and Finance Dealers,0.609375,EC4333
Economics,Faculty of Arts and Social Sciences,10,b27ae03c47dcf95e07d094b730d16264,Business Investment Analyst,FINANCE PROFESSIONALS,Financial Analysts and Related Professionals,0.608593761920929,EC3332
Geography,Faculty of Arts and Social Sciences,1,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.596386730670929,GE3230A
Geography,Faculty of Arts and Social Sciences,2,cd2dbace7bba4bd3eb462fc01370bd49,Summer Internship Programme,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.587451159954071,GE3230A
Geography,Faculty of Arts and Social Sciences,3,9adaeb2ba88761ec11b8d0fee8dfa090,Research Fellow (Asphalt Pavement Materials and Modelling),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.584423840045929,GE2215
Geography,Faculty of Arts and Social Sciences,4,bfb274c94e685dd864e8b83d833e0a8d,Research Assistant (Mapping Population Preferences),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.583789050579071,GE3230A
Geography,Faculty of Arts and Social Sciences,5,f422f426f0bfc2599aa1f1118620badb,Research Fellow (Biological Sciences),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5818847417831421,GE3230A
Geography,Faculty of Arts and Social Sciences,6,cf5b9218c991e7447858928a469cd3d4,Research Fellow (Biological Sciences),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5818847417831421,GE3230A
Geography,Faculty of Arts and Social Sciences,7,c2f3e72a54a97dcd779769d0e1dda5ff,Quantitative Analytics Associate Discovery Programme 2026 Singapore,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.581738293170929,GE3230A
Geography,Faculty of Arts and Social Sciences,8,a6be1e46a8ef275502ad337925c9cac8,Learning & Development Specialist [PERM],OTHER TEACHING PROFESSIONALS,Education Methods Specialists,0.5807129144668579,GE3201
Geography,Faculty of Arts and Social Sciences,9,00ec03a3a041e4c491ef012ea4cdf2d2,History teacher,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.5797363519668579,GE3230A
Geography,Faculty of Arts and Social Sciences,10,ffec318e23ea732c622146d659a3dd78,(NEW! ) 2-Hours Career Clarity: A Real-World Exploration Workshop,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.577929675579071,GE3201
Political Science,Faculty of Arts and Social Sciences,1,efa56a8d744fdcf65a074ab54f01ac39,Temporary Executive / Senior Executive (Institute for Governance and Leadership),ADMINISTRATION PROFESSIONALS,Intellectual Property Professionals,0.592578113079071,PS2244
Political Science,Faculty of Arts and Social Sciences,2,21585300d8485a0efd3475a536fe96ed,Risk Executive,FINANCE PROFESSIONALS,Financial Analysts and Related Professionals,0.5872558355331421,PS3249
Political Science,Faculty of Arts and Social Sciences,3,9bf1326fe0a9fc3a283c0146074da9e6,"Manager / Senior Manager, Policy Office (SPD)",BUSINESS SERVICES AND ADMINISTRATION MANAGERS,Business Services and Administration Managers Not Elsewhere Classified,0.575390636920929,PS2244
Political Science,Faculty of Arts and Social Sciences,4,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.572558581829071,PS3273
Political Science,Faculty of Arts and Social Sciences,5,e05785ab38abbb74e5807f1975ffa112,"Executive / Assistant Manager / Manager, SNEF Lab, Policy Division",ADMINISTRATION PROFESSIONALS,Intellectual Property Professionals,0.5723632574081421,PS2244
Political Science,Faculty of Arts and Social Sciences,6,a4e81f84c59c4a7f3ce3d75eedccb8ec,From NPC to Main Character 🤯🤯🤯,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.571484386920929,PS2244
Political Science,Faculty of Arts and Social Sciences,7,f3f68cb8c272854bfaf732f57290e074,From NPC to Main Character 🤯🤯🤯,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.571484386920929,PS2244
Political Science,Faculty of Arts and Social Sciences,8,1d4a78d08f8677110380303c004f0790,From NPC to Main Character 🤯🤯🤯,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.571484386920929,PS2244
Political Science,Faculty of Arts and Social Sciences,9,c9e5b462409d9f1214ddf0614798e361,From NPC to Main Character 🤯🤯🤯,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.571484386920929,PS2244
Political Science,Faculty of Arts and Social Sciences,10,7db4d07339fe59ffb9d39553ff167a50,From NPC to Main Character 🤯🤯🤯,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.571484386920929,PS2244
Psychology,Faculty of Arts and Social Sciences,1,243d06015aad9dc2ad90c5013d9aac40,Clinical Psychologist / Mental Health,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6439453363418579,PL3287B
Psychology,Faculty of Arts and Social Sciences,2,09ce38a922086ea25a76d94e915fc244,Psychologist – Psychological Services,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.637939453125,PL4880K
Psychology,Faculty of Arts and Social Sciences,3,c09825ad192f5adc8b30a12dcbf9a8a1,Freelance Private Psychologist/Counsellor ( 1-To-1),MEDICAL DOCTORS,Specialist Medical Practitioners (Medical),0.631152331829071,PL4208
Psychology,Faculty of Arts and Social Sciences,4,368b2b6340b863889bf237e66ddef331,Freelance ABA Therapist/Behavioural Therapist (1-To-1),OTHER TEACHING PROFESSIONALS,Special Education Teachers,0.6309570074081421,PL4236
Psychology,Faculty of Arts and Social Sciences,5,3783af0c3bdffd15f424c5bf311ab992,Infant Educator (North/East/West/Central),CHILD CARE WORKERS AND TEACHER AIDES,Child Care and Related Workers,0.630615234375,PL3251
Psychology,Faculty of Arts and Social Sciences,6,facd2d6d03eba1edfd5c250ecd19e523,Infant Educator (North/East/West/Central),CHILD CARE WORKERS AND TEACHER AIDES,Child Care and Related Workers,0.630615234375,PL3251
Psychology,Faculty of Arts and Social Sciences,7,b2bb551ee612a351302965537239ebe8,Student Programme Coordinator,CHILD CARE WORKERS AND TEACHER AIDES,Teacher Aides,0.6280761957168579,PL4880R
Psychology,Faculty of Arts and Social Sciences,8,56e0c78318a32365de920de5a78d45cb,Paediatric Speech Therapist,OTHER HEALTH PROFESSIONALS,Audiologists and Speech Therapists,0.627636730670929,PL3251
Psychology,Faculty of Arts and Social Sciences,9,4617992876102c4b7d095e773e33e454,Paediatric Speech Therapist,OTHER HEALTH PROFESSIONALS,Audiologists and Speech Therapists,0.623828113079071,PL3251
Psychology,Faculty of Arts and Social Sciences,10,b42409fc494cf87de9af335765fcb112,Educarer (ACEY/HCIC) [TAMPINES],CHILD CARE WORKERS AND TEACHER AIDES,Child Care and Related Workers,0.6231933832168579,PL4880K
Social Work,Faculty of Arts and Social Sciences,1,607c591cf134ce3c464a230adb83f810,SOCIAL WORKER,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6905761957168579,SW3215
Social Work,Faculty of Arts and Social Sciences,2,b6e7113da680d83bc79eda7c90a6f334,Social Worker,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6695312261581421,SW3226
Social Work,Faculty of Arts and Social Sciences,3,4500247a997bbad1ce5d62e24e134a6b,Social Worker (Family Service),SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6689453125,SW4224
Social Work,Faculty of Arts and Social Sciences,4,f3ddbb4295736593028e5a5562307ea4,Social Work Associate [Buangkok / Social Science],LEGAL AND SOCIAL ASSOCIATE PROFESSIONALS,Social Work Associate Professionals,0.6675781011581421,SW3215
Social Work,Faculty of Arts and Social Sciences,5,dd2ef4da2c000f228679545a42f5eaa4,Social Worker,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6637207269668579,SW4230
Social Work,Faculty of Arts and Social Sciences,6,f0776d053c8703b5504e149626eaea97,Social Worker (S$4000-S$5000),SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.662402331829071,SW4224
Social Work,Faculty of Arts and Social Sciences,7,037dbfbeeda6fb2549b90bab742729a5,Social Worker,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6592773199081421,SW3105
Social Work,Faculty of Arts and Social Sciences,8,1d32a3b2f99b90d79ce8582969285818,Social Worker/Case Worker,SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.6568359136581421,SW4224
Social Work,Faculty of Arts and Social Sciences,9,9d4bc5fe33c265214e439c29daf15a02,Social Work Associate,LEGAL AND SOCIAL ASSOCIATE PROFESSIONALS,Social Work Associate Professionals,0.6561034917831421,SW4219
Social Work,Faculty of Arts and Social Sciences,10,a8e48231f6d93682d244f44af316d18e,Social Worker (Youth),SOCIAL SCIENCE RESEARCHERS AND PROFESSIONALS; RELIGIOUS PROFESSIONALS,,0.656005859375,SW3221
English Language and Linguistics,Faculty of Arts and Social Sciences,1,8dbdc10d4179aa50d0b9d285ba57e404,English Language Teacher,SECONDARY EDUCATION TEACHERS,Secondary Education Teachers,0.592480480670929,EL4253
English Language and Linguistics,Faculty of Arts and Social Sciences,2,49db0a2548c658733e613ed365358685,Research Associate (Artificial Intelligence/Computer Science/Optimization/Computational Linguistics),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.591357409954071,EL4880F
English Language and Linguistics,Faculty of Arts and Social Sciences,3,738f1afee41ec6a1c3f827de23871055,Natural Language Processing Research Fellow (Thai Language Specialist) for AI Singapore (Products),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.589648425579071,EL4880D
English Language and Linguistics,Faculty of Arts and Social Sciences,4,116b2213843216d8ac637fb47f9bd00c,Natural Language Processing Engineer (Thai Language Specialist) for AI Singapore (Products),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5870116949081421,EL4880D
English Language and Linguistics,Faculty of Arts and Social Sciences,5,0a2ea5fd0284ad9a35a1802d1999c7b7,Language Instructor (Extracurriculum),EXTRACURRICULUM INSTRUCTORS,Extracurriculum Instructors,0.584423840045929,EL4253
English Language and Linguistics,Faculty of Arts and Social Sciences,6,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.5821288824081421,EL4253
